Datetime,1COV.DE_High,ADS.DE_High,AIR.DE_High,ALV.DE_High,BAS.DE_High,BMW.DE_High,CBK.DE_High,DTE.DE_High,EOAN.DE_High,HEI.DE_High,HEN.DE_High,HNR1.DE_High,IFX.DE_High,MRK.DE_High,RHM.DE_High,RWE.DE_High,SAP.DE_High,SIE.DE_High,SY1.DE_High,VNA.DE_High
2021-05-18 15:00:00+02:00,56.8800010681152,293.649993896484,97.5500030517578,217.449996948242,69.1500015258789,84.75,6.5460000038147,17.2740001678467,10.6280002593994,76.0400009155273,82.3499984741211,145.550003051758,31.4899997711182,141.5,86.3399963378906,32.1599998474121,113.139999389648,140.240005493164,104.75,51.4599990844727
2021-05-18 16:00:00+02:00,56.7000007629395,293.799987792969,97.5100021362305,217.449996948242,69.1500015258789,84.6500015258789,6.5460000038147,17.246000289917,10.6280002593994,76,82.3499984741211,145.899993896484,31.5699996948242,141.75,85.9599990844727,32.2099990844727,113.639999389648,140.119995117188,104.900001525879,51.7400016784668
2021-05-18 17:00:00+02:00,56.439998626709,294.450012207031,97.4300003051758,217.350006103516,69.1100006103516,85,6.53399991989136,17.1800003051758,10.6199998855591,75.8399963378906,82.3000030517578,145.899993896484,31.5699996948242,141.75,85.7200012207031,32.2099990844727,113.779998779297,139.559997558594,104.849998474121,51.7400016784668
2021-05-19 09:00:00+02:00,56.1199989318848,294.100006103516,96.3300018310547,216.449996948242,68.5999984741211,84.5800018310547,6.45800018310547,16.9479999542236,10.53600025177,75.4199981689453,81.5,145.050003051758,31.2849998474121,142,84.7600021362305,31.9899997711182,112.959999084473,138.300003051758,104.75,51.2599983215332
2021-05-19 10:00:00+02:00,56.1199989318848,293.799987792969,96.0500030517578,215.75,68.379997253418,84.5800018310547,6.46400022506714,16.9479999542236,10.4899997711182,75.0999984741211,81.4000015258789,144.100006103516,31,142.100006103516,84.0999984741211,31.9400005340576,112.160003662109,137.100006103516,104.050003051758,51
2021-05-19 11:00:00+02:00,56.0400009155273,293.25,96.1999969482422,215.899993896484,68.0599975585938,84.1600036621094,6.47100019454956,16.8959999084473,10.5059995651245,74.5599975585938,81.3000030517578,144.550003051758,30.9650001525879,142.5,83.4599990844727,32.0099983215332,112.339996337891,136.220001220703,104.599998474121,51.2000007629395
2021-05-19 12:00:00+02:00,55.939998626709,293.25,96.1999969482422,215.899993896484,67.9300003051758,84.1600036621094,6.47700023651123,16.8759994506836,10.5059995651245,74.2200012207031,81.3000030517578,144.399993896484,30.8649997711182,142.449996948242,83.4599990844727,32.0699996948242,112.360000610352,136.440002441406,104.699996948242,51.2000007629395
2021-05-19 13:00:00+02:00,55.7400016784668,292.450012207031,95.6800003051758,215.649993896484,67.75,83.9599990844727,6.47700023651123,16.8020000457764,10.4820003509521,73.9400024414063,81.1999969482422,144.199996948242,30.8400001525879,142.149993896484,83.5199966430664,32.0699996948242,112.360000610352,136.240005493164,104.849998474121,51.2000007629395
2021-05-19 14:00:00+02:00,55.4599990844727,291.299987792969,94.8899993896484,214.600006103516,67.3399963378906,83.8099975585937,6.42899990081787,16.7679996490479,10.4580001831055,73.6800003051758,81.1500015258789,143.649993896484,30.704999923706,142.149993896484,83.620002746582,31.8899993896484,112.199996948242,135.600006103516,104.25,51.0200004577637
2021-05-19 15:00:00+02:00,55.2400016784668,292.350006103516,94.5500030517578,213.899993896484,67.2900009155273,83.6999969482422,6.40000009536743,16.7479991912842,10.4680004119873,73.2200012207031,81.1500015258789,143.649993896484,30.5900001525879,142.050003051758,83.5400009155273,31.8899993896484,112.019996643066,135.339996337891,104.650001525879,51.3400001525879
2021-05-19 16:00:00+02:00,55.2599983215332,294.450012207031,95.0599975585938,213.5,67.1600036621094,83.4800033569336,6.40000009536743,16.7320003509521,10.4759998321533,72.9800033569336,80.9000015258789,143.449996948242,30.9099998474121,142.350006103516,82.7200012207031,31.829999923706,112.040000915527,134.960006713867,104.949996948242,51.3400001525879
2021-05-19 17:00:00+02:00,55.439998626709,295.350006103516,95.3499984741211,214.149993896484,67.3199996948242,83.9800033569336,6.44999980926514,16.673999786377,10.4759998321533,73.3399963378906,80.8499984741211,143.5,30.9750003814697,142.399993896484,82.6800003051758,31.8400001525879,112.400001525879,134.440002441406,105.150001525879,51.2599983215332
2021-05-20 09:00:00+02:00,55.8800010681152,297.850006103516,96.1999969482422,215.300003051758,67.629997253418,84.5400009155273,6.47300004959106,16.9120006561279,10.1160001754761,74.1399993896484,81.75,143.800003051758,31.2950000762939,145.25,83.0400009155273,32.0699996948242,113,135.039993286133,106.599998474121,51.6599998474121
2021-05-20 10:00:00+02:00,55.8800010681152,297.350006103516,95.9800033569336,214.5,67.4800033569336,84.0800018310547,6.42799997329712,16.8799991607666,10.0539999008179,73.8199996948242,82,143.449996948242,31.2950000762939,145.449996948242,82.4599990844727,32.0699996948242,113.23999786377,134.259994506836,106.849998474121,51.7400016784668
2021-05-20 11:00:00+02:00,55.5800018310547,296.700012207031,95.4100036621094,214.5,67.0299987792969,83.6999969482422,6.42399978637695,16.8299999237061,10.0539999008179,73.5,82,143.449996948242,31.1399993896484,145.050003051758,82.0199966430664,31.9400005340576,113.160003662109,133.520004272461,106.599998474121,51.7400016784668
2021-05-20 12:00:00+02:00,55.560001373291,296.450012207031,96.0199966430664,214.550003051758,67,84.0100021362305,6.43100023269653,16.8519992828369,10.0719995498657,73.7799987792969,81.75,143.800003051758,31.0599994659424,144.550003051758,82.1999969482422,31.8999996185303,112.73999786377,133.240005493164,106.25,51.6599998474121
2021-05-20 13:00:00+02:00,55.7200012207031,296.950012207031,96.2799987792969,214.800003051758,67.0599975585938,84.4400024414063,6.47200012207031,16.8840007781982,10.0939998626709,73.9000015258789,81.8499984741211,144.199996948242,31.1650009155273,145,82.9400024414062,32.0699996948242,112.800003051758,133.520004272461,106.400001525879,51.6199989318848
2021-05-20 14:00:00+02:00,56.0400009155273,297,96.2799987792969,215.25,67.4000015258789,84.4899978637695,6.48999977111816,16.9260005950928,10.1440000534058,73.9000015258789,81.9000015258789,144.350006103516,31.4599990844727,145.699996948242,82.9400024414062,32.1399993896484,112.900001525879,134.100006103516,106.400001525879,51.5800018310547
2021-05-20 15:00:00+02:00,56.2599983215332,298.149993896484,96.0899963378906,215.25,67.5100021362305,84.4899978637695,6.48799991607666,16.9300003051758,10.1579999923706,73.9000015258789,81.9000015258789,144.050003051758,31.7600002288818,146.699996948242,82.6399993896484,32.3300018310547,113.919998168945,134.240005493164,106.699996948242,51.6800003051758
2021-05-20 16:00:00+02:00,56.4799995422363,298.399993896484,96.379997253418,214.75,67.5100021362305,84.4599990844727,6.47399997711182,16.9759998321533,10.1579999923706,73.7399978637695,81.8499984741211,143.850006103516,31.8799991607666,146.75,82.7799987792969,32.3600006103516,114.5,134.399993896484,106.949996948242,51.7400016784668
2021-05-20 17:00:00+02:00,56.5999984741211,298.149993896484,96.379997253418,214.449996948242,67.5199966430664,84.4599990844727,6.48099994659424,16.9860000610352,10.1599998474121,73.6800003051758,81.9000015258789,143.649993896484,31.9799995422363,146.75,82.7799987792969,32.4500007629395,114.900001525879,134.279998779297,107.199996948242,51.8400001525879
2021-05-21 09:00:00+02:00,56.3800010681152,300.950012207031,97.6999969482422,215.949996948242,67.8000030517578,86.2900009155274,6.50400018692017,17.2240009307861,10.206000328064,74.379997253418,82.4000015258789,144.100006103516,32.1549987792969,147.100006103516,84,32.8400001525879,115.400001525879,136.220001220703,108,52.1599998474121
2021-05-21 10:00:00+02:00,56,300.399993896484,97.6999969482422,215.75,67.5999984741211,85.6600036621094,6.49599981307983,17.2240009307861,10.1999998092651,74.0400009155273,82.4000015258789,143.899993896484,31.9750003814697,147.100006103516,84.1999969482422,32.8400001525879,115.139999389648,136.220001220703,107.5,52.0800018310547
2021-05-21 11:00:00+02:00,56.0800018310547,300.700012207031,97.3399963378906,215.649993896484,67.5899963378906,85.4599990844727,6.48699998855591,17.1539993286133,10.1579999923706,73.8600006103516,82.3000030517578,144.199996948242,32.1349983215332,147.550003051758,84.3000030517578,32.7799987792969,115.220001220703,136.039993286133,107.849998474121,52.060001373291
2021-05-21 12:00:00+02:00,56.0800018310547,301.100006103516,97.370002746582,215.899993896484,67.6999969482422,85.4599990844727,6.49900007247925,17.1079998016357,10.173999786377,73.8600006103516,82.1999969482422,144.600006103516,32.1549987792969,147.550003051758,84.1999969482422,32.5400009155273,115.199996948242,136,107.849998474121,51.7799987792969
2021-05-21 13:00:00+02:00,55.5800018310547,301.450012207031,97.0999984741211,216.550003051758,67.6900024414063,85.5400009155273,6.49200010299683,17.0939998626709,10.1780004501343,73.7600021362305,82.1500015258789,144.949996948242,32.1100006103516,147.100006103516,84.1999969482422,32.6699981689453,115.059997558594,136.059997558594,107.699996948242,52
2021-05-21 14:00:00+02:00,55.7999992370606,301.100006103516,97,216.600006103516,67.7900009155273,85.5400009155273,6.50699996948242,17.0979995727539,10.1879997253418,73.7600021362305,82.1500015258789,145.149993896484,32.125,147.550003051758,84.1999969482422,32.7299995422363,115.099998474121,136.059997558594,107.900001525879,52.0200004577637
2021-05-21 15:00:00+02:00,56.0400009155273,301.25,97.7099990844727,217.350006103516,67.8899993896484,85.7799987792969,6.49499988555908,17.1879997253418,10.1879997253418,73.8000030517578,82.1500015258789,145.149993896484,32.2150001525879,147.600006103516,84.4000015258789,32.7200012207031,115.360000610352,135.759994506836,108.050003051758,52.0999984741211
2021-05-21 16:00:00+02:00,56.060001373291,301.25,97.9499969482422,217.350006103516,68.0699996948242,85.7799987792969,6.52799987792969,17.1879997253418,10.1979999542236,73.8000030517578,82.1999969482422,144.850006103516,32.2150001525879,147.600006103516,84.4000015258789,32.7099990844727,115.379997253418,136.059997558594,108.099998474121,52.2799987792969
2021-05-21 17:00:00+02:00,56,301.450012207031,97.9499969482422,216.899993896484,68.0699996948242,85.5500030517578,6.52899980545044,17.1660003662109,10.1979999542236,73.7600021362305,82.4000015258789,144.699996948242,32.0499992370605,147.25,84.3600006103516,32.6500015258789,115.139999389648,136.139999389648,108,52.2799987792969
2021-05-25 09:00:00+02:00,57.0800018310547,304.399993896484,98.620002746582,217.350006103516,68.3600006103516,86.2600021362305,6.60699987411499,17.2600002288818,10.206000328064,75.8600006103516,82.6999969482422,145.800003051758,32.6199989318848,148.5,84.8000030517578,32.8400001525879,116.040000915527,137.820007324219,108.550003051758,50
2021-05-25 10:00:00+02:00,57.0800018310547,304.149993896484,98.9000015258789,216.800003051758,68.0800018310547,86.5400009155274,6.64599990844727,17.242000579834,10.1999998092651,75.2399978637695,82.6999969482422,144,32.7849998474121,148.100006103516,84.8399963378906,32.8199996948242,115.480003356934,137.440002441406,108.349998474121,50.0200004577637
2021-05-25 11:00:00+02:00,57.060001373291,302.450012207031,98.9000015258789,216.5,67.9000015258789,86.5400009155274,6.66400003433228,17.1940002441406,10.1780004501343,74.879997253418,82.6999969482422,143.949996948242,32.9249992370605,147.899993896484,84.8399963378906,32.6800003051758,115.459999084473,137.440002441406,108.349998474121,49.9799995422363
2021-05-25 12:00:00+02:00,57.1599998474121,302.350006103516,98.4700012207031,216.399993896484,67.8399963378906,86.620002746582,6.67500019073486,17.2199993133545,10.1440000534058,74.7200012207031,82.6500015258789,143.949996948242,32.9249992370605,147.75,84.4599990844727,32.560001373291,115.459999084473,137.220001220703,108.650001525879,49.9000015258789
2021-05-25 13:00:00+02:00,57.1599998474121,302.049987792969,98.3399963378906,216.399993896484,67.7900009155273,86.620002746582,6.67700004577637,17.2220001220703,10.1219997406006,74.5800018310547,82.75,144,32.7999992370605,147.649993896484,84.5,32.4799995422363,115.720001220703,136.699996948242,108.650001525879,49.9199981689453
2021-05-25 14:00:00+02:00,56.8199996948242,301.399993896484,98.1699981689453,216.149993896484,67.6399993896484,86.5400009155274,6.7039999961853,17.2099990844727,10.1540002822876,74.120002746582,82.8000030517578,144.449996948242,32.7649993896484,147.699996948242,84.5,32.439998626709,115.680000305176,136.380004882813,108.449996948242,49.939998626709
2021-05-25 15:00:00+02:00,56.5800018310547,301.399993896484,98.2200012207031,216.050003051758,67.6500015258789,86.6699981689453,6.7039999961853,17.2339992523193,10.1540002822876,74.4199981689453,82.8000030517578,144.399993896484,32.8300018310547,147.699996948242,84.2799987792969,32.3300018310547,115.639999389648,136.360000610352,108.550003051758,49.9500007629395
2021-05-25 16:00:00+02:00,56.3199996948242,300.799987792969,98.2200012207031,216.050003051758,67.6500015258789,86.6699981689453,6.66200017929077,17.2280006408691,10.1160001754761,74.4199981689453,82.8000030517578,143.899993896484,32.8300018310547,147.649993896484,84.2399978637695,32.3199996948242,115.639999389648,136.139999389648,108.75,49.8199996948242
2021-05-25 17:00:00+02:00,56.1399993896484,300.299987792969,97.7399978637695,215.75,67.3099975585938,86.2200012207031,6.64099979400635,17.2280006408691,10.0799999237061,74.1600036621094,82.5500030517578,144,32.7700004577637,148.350006103516,83.9800033569336,32.3499984741211,115.220001220703,135.899993896484,109.199996948242,49.5499992370606
2021-05-26 09:00:00+02:00,56.0800018310547,299.350006103516,98.1500015258789,215.75,67.2799987792969,86.5,6.62900018692017,17.2740001678467,10.0600004196167,74.1399993896484,82.5999984741211,143.75,32.7849998474121,149.350006103516,84.1399993896484,32.5099983215332,115.940002441406,136.059997558594,110.699996948242,49.3199996948242
2021-05-26 10:00:00+02:00,55.9599990844727,298.850006103516,98.1999969482422,214.800003051758,67.0699996948242,85.9899978637695,6.57800006866455,17.2280006408691,10.0600004196167,73.7600021362305,82.75,144.050003051758,32.5750007629395,148.550003051758,83.5999984741211,32.5099983215332,115.940002441406,135.419998168945,110.699996948242,49.3199996948242
2021-05-26 11:00:00+02:00,55.7000007629395,297.899993896484,98.129997253418,215,67.0699996948242,85.9599990844727,6.54300022125244,17.2679996490479,10.0900001525879,74.0999984741211,82.9000015258789,144.25,32.2700004577637,148.149993896484,83.5199966430664,32.3600006103516,115.73999786377,135.100006103516,110.75,49.3199996948242
2021-05-26 12:00:00+02:00,55.5999984741211,296.899993896484,98.1200027465821,215,66.9499969482422,85.9499969482422,6.53800010681152,17.2679996490479,10.0900001525879,74.0999984741211,82.9000015258789,144.25,32.310001373291,148.100006103516,83.9400024414062,32.3499984741211,115.959999084473,135.100006103516,110.75,49.3300018310547
2021-05-26 13:00:00+02:00,55.6199989318848,296.5,98.1200027465821,213.699996948242,66.870002746582,85.5500030517578,6.49599981307983,17.238000869751,10.1120004653931,73.9000015258789,82.8499984741211,143.75,32.310001373291,148,84.3600006103516,32.3699989318848,116.160003662109,134.880004882813,110.699996948242,49.3699989318848
2021-05-26 14:00:00+02:00,55.8199996948242,296.049987792969,97.9300003051758,213.75,66.870002746582,85.6600036621094,6.44299983978272,17.2240009307861,10.1300001144409,73.7399978637695,82.8000030517578,143.649993896484,32.3549995422363,148.300003051758,84.3600006103516,32.3600006103516,116.23999786377,135.039993286133,110.599998474121,49.5099983215332
2021-05-26 15:00:00+02:00,55.8199996948242,297.399993896484,98.1100006103516,213.75,66.8600006103516,85.6600036621094,6.42500019073486,17.2240009307861,10.1300001144409,73.7399978637695,82.8000030517578,143.899993896484,32.2849998474121,148.25,84.5199966430664,32.3300018310547,116.300003051758,135.039993286133,110.699996948242,49.75
2021-05-26 16:00:00+02:00,55.7599983215332,297.899993896484,98.1100006103516,214,66.7399978637695,86.1399993896484,6.46299982070923,17.1560001373291,10.1059999465942,74.0999984741211,82.75,144,32.2700004577637,148,84.8600006103516,32.25,116.300003051758,135,110.900001525879,49.939998626709
2021-05-26 17:00:00+02:00,55.8400001525879,297.899993896484,97.9100036621094,214.199996948242,66.7699966430664,86.2699966430664,6.47100019454956,17.1359996795654,10.1079998016357,74.3399963378906,82.6999969482422,144.100006103516,32.1349983215332,147.850006103516,84.7799987792969,32.1699981689453,116.059997558594,135.139999389648,110.800003051758,49.8899993896484
2021-05-27 09:00:00+02:00,56.060001373291,295.5,104.300003051758,214.399993896484,66.9000015258789,86.4499969482422,6.50799989700317,17.1280002593994,10.0920000076294,74.4599990844727,83.1500015258789,143.449996948242,32.2000007629395,148,85.5,32.1100006103516,116.23999786377,134.580001831055,109.949996948242,50.3600006103516
2021-05-27 10:00:00+02:00,56.3600006103516,294.950012207031,104.300003051758,215.350006103516,67.1999969482422,86.4700012207031,6.52199983596802,17.076000213623,10.0459995269775,74.5800018310547,82.5999984741211,143.899993896484,32.1599998474121,147.449996948242,85.6999969482422,32.0099983215332,115.860000610352,134.699996948242,109.650001525879,50.5
2021-05-27 11:00:00+02:00,56.3600006103516,294.700012207031,103.980003356934,215.75,67.1999969482422,86.379997253418,6.51999998092651,17.0879993438721,10.0480003356934,74.5199966430664,82.4000015258789,143.600006103516,32.0149993896484,147.350006103516,85.5999984741211,31.9699993133545,115.580001831055,134.639999389648,109.75,50.7200012207031
2021-05-27 12:00:00+02:00,56.1800003051758,295.149993896484,104,215.75,66.9300003051758,86.3099975585937,6.5,17.0860004425049,10.0480003356934,74.5,82.3499984741211,143.449996948242,32.0999984741211,147.199996948242,85.7399978637695,31.9699993133545,115.139999389648,134.639999389648,109.5,51.3600006103516
2021-05-27 13:00:00+02:00,55.939998626709,295.399993896484,106.580001831055,215.600006103516,66.8199996948242,86.2399978637695,6.54400014877319,17.0900001525879,10.0340003967285,74.5199966430664,82.4499969482422,143.25,32.1549987792969,146.850006103516,85.9599990844727,31.829999923706,115.139999389648,134.919998168945,109,51.560001373291
2021-05-27 14:00:00+02:00,56.0999984741211,295.700012207031,107.139999389648,216.399993896484,67.0199966430664,86.5400009155274,6.57800006866455,17.1079998016357,10.0200004577637,75.2600021362305,82.4499969482422,144.300003051758,32.2700004577637,146.550003051758,85.8199996948242,31.6499996185303,115,135.619995117188,108.949996948242,51.560001373291
2021-05-27 15:00:00+02:00,56.8199996948242,298.299987792969,107.800003051758,216.699996948242,67.379997253418,87.6600036621094,6.65399980545044,17.1520004272461,9.99699974060059,75.5400009155273,82.5,144.75,32.2000007629395,146.25,85.7200012207031,31.5699996948242,114.919998168945,135.860000610352,109.199996948242,51.6199989318848
2021-05-27 16:00:00+02:00,56.8199996948242,298.350006103516,107.800003051758,216.699996948242,67.379997253418,87.8099975585937,6.65700006484985,17.1520004272461,9.99300003051758,75.5400009155273,82.5,144.75,32.1699981689453,146.25,85.5599975585938,31.5200004577637,114.699996948242,135.820007324219,109.199996948242,51.6199989318848
2021-05-27 17:00:00+02:00,56.939998626709,298.350006103516,107.480003356934,216.050003051758,67.0899963378906,87.8099975585937,6.65100002288818,17.0979995727539,9.98099994659424,75.4800033569336,82.3499984741211,144.149993896484,32.3800010681152,145.649993896484,85.379997253418,31.4099998474121,114.5,135.080001831055,109.099998474121,51.4799995422363
2021-05-28 09:00:00+02:00,57.8199996948242,298.850006103516,109.300003051758,217.5,67.3000030517578,87.9499969482422,6.74900007247925,17.0839996337891,9.92199993133545,75.6399993896484,81.5,144.25,32.7150001525879,146.300003051758,86.5999984741211,31.4099998474121,114.400001525879,135.440002441406,109.300003051758,51.6199989318848
2021-05-28 10:00:00+02:00,57.6599998474121,297.799987792969,109.300003051758,217.949996948242,67.4000015258789,87.9599990844727,6.71099996566772,17.0639991760254,9.96399974822998,75.5599975585938,81.5999984741211,144.300003051758,32.7949981689453,146.600006103516,86.5999984741211,31.4699993133545,114.160003662109,135.440002441406,109.5,51.5
2021-05-28 11:00:00+02:00,57.7999992370606,297.950012207031,109.580001831055,218.100006103516,67.4899978637695,87.9599990844727,6.67700004577637,17.0659999847412,9.96399974822998,75.1800003051758,81.5999984741211,144.449996948242,32.8600006103516,146.550003051758,85.9199981689453,31.4599990844727,114.220001220703,134.960006713867,109.75,51.5200004577637
2021-05-28 12:00:00+02:00,57.8600006103516,298,109.680000305176,218.300003051758,67.5800018310547,87.9300003051758,6.64099979400635,17.0659999847412,9.96000003814697,75.1600036621094,81.6999969482422,144.649993896484,32.8549995422363,146.300003051758,85.8199996948242,31.3500003814697,114.699996948242,134.660003662109,109.849998474121,51.5200004577637
2021-05-28 13:00:00+02:00,57.8600006103516,298.100006103516,109.680000305176,218.350006103516,67.5800018310547,87.7900009155274,6.6269998550415,17.0779991149902,9.94400024414062,75.1999969482422,81.6999969482422,144.800003051758,32.8300018310547,146.199996948242,85.8600006103516,31.2399997711182,114.779998779297,134.619995117188,109.849998474121,51.7200012207031
2021-05-28 14:00:00+02:00,57.7000007629395,298.700012207031,109.360000610352,218.399993896484,67.5500030517578,87.7900009155274,6.625,17.0779991149902,9.96800041198731,75.1999969482422,81.75,144.800003051758,32.935001373291,146.699996948242,85.9000015258789,31.2900009155273,115.279998779297,134.919998168945,110,51.7999992370605
2021-05-28 15:00:00+02:00,57.6800003051758,299.399993896484,109.639999389648,218.399993896484,67.5400009155274,87.7200012207031,6.625,17.0860004425049,9.99400043487549,75.1999969482422,81.9000015258789,144.699996948242,33.1599998474121,147.350006103516,86.0400009155273,31.3899993896484,115.860000610352,135.399993896484,110.099998474121,51.7999992370605
2021-05-28 16:00:00+02:00,57.5200004577637,299.899993896484,109.220001220703,218.100006103516,67.370002746582,87.6800003051758,6.61100006103516,17.0860004425049,9.99400043487549,75.1399993896484,81.9000015258789,144.100006103516,33.2299995422363,147.550003051758,86.0400009155273,31.4099998474121,115.860000610352,135.399993896484,110.099998474121,51.6199989318848
2021-05-28 17:00:00+02:00,57.4000015258789,299.899993896484,108.220001220703,217.899993896484,67.3499984741211,87.5899963378906,6.61800003051758,17.0860004425049,9.98499965667725,75.0999984741211,81.9000015258789,143.850006103516,33.2649993896484,147.449996948242,85.7399978637695,31.4099998474121,115.459999084473,135.160003662109,110.050003051758,51.6199989318848
2021-05-31 09:00:00+02:00,57.7000007629395,301.700012207031,108.419998168945,217.449996948242,67.1800003051758,87.0500030517578,6.65999984741211,17.1000003814697,9.99499988555908,75.2799987792969,81.5999984741211,144.199996948242,33.25,147.899993896484,85.7200012207031,31.1700000762939,114.900001525879,134.679992675781,109.300003051758,51.6800003051758
2021-05-31 10:00:00+02:00,57.7000007629395,302.899993896484,108.419998168945,216.949996948242,67.1100006103516,87.0899963378906,6.64200019836426,17.0820007324219,9.9670000076294,75.2799987792969,81.5,144.050003051758,33.3300018310547,147.899993896484,85.7399978637695,31.3199996948242,114.580001831055,134.300003051758,109.650001525879,51.439998626709
2021-05-31 11:00:00+02:00,57.8800010681152,302.899993896484,108,216.800003051758,67.1100006103516,86.9800033569336,6.62799978256226,17.1019992828369,9.97299957275391,75.1999969482422,81.4000015258789,144.149993896484,33.3300018310547,148,85.5999984741211,31.3400001525879,114.5,133.919998168945,109.650001525879,51.5200004577637
2021-05-31 12:00:00+02:00,57.8800010681152,301.299987792969,107.760002136231,216.649993896484,67.0299987792969,87.120002746582,6.64400005340576,17.1019992828369,9.9709997177124,75.1600036621094,81.3000030517578,144.149993896484,33.3499984741211,148.149993896484,85.379997253418,31.2900009155273,114.480003356934,133.759994506836,109.650001525879,51.4799995422363
2021-05-31 13:00:00+02:00,57.7799987792969,300.75,107.760002136231,216.5,66.9199981689453,87.2600021362305,6.64400005340576,17.1019992828369,9.95400047302246,75.1600036621094,81.25,143.850006103516,33.4099998474121,148,85.379997253418,31.2399997711182,114.319999694824,133.759994506836,109.300003051758,51.3199996948242
2021-05-31 14:00:00+02:00,57.5999984741211,300.799987792969,107.660003662109,216.350006103516,66.9400024414063,87.2600021362305,6.63700008392334,17.0860004425049,9.93400001525879,75.0400009155274,81.25,144.050003051758,33.4550018310547,148.050003051758,85.2600021362305,31.1100006103516,114.139999389648,133.619995117188,109.300003051758,51.2799987792969
2021-05-31 15:00:00+02:00,57.6800003051758,300.799987792969,107.620002746582,216.199996948242,66.9899978637695,87.1999969482422,6.63899993896484,17.0820007324219,9.92599964141846,74.9199981689453,81.25,144.050003051758,33.4550018310547,148.050003051758,85.2600021362305,31.1100006103516,114.059997558594,133.559997558594,109.300003051758,51.2799987792969
2021-05-31 16:00:00+02:00,57.7200012207031,300.5,107.559997558594,216.100006103516,66.9899978637695,87.1999969482422,6.63500022888184,17.0499992370605,9.89799976348877,75.0199966430664,81.0500030517578,143.600006103516,33.439998626709,148.199996948242,85.2799987792969,30.9500007629395,114.099998474121,133.279998779297,109,51.2999992370605
